Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise,author,author_followers
x,post,-1,"From KaitoEasyAPI, a reminder:Our API pricing is based on the volume of data returned. However, to ensure we can cover our costs on the Apify platform, we have a minimum charge of $X per API call,even if the response contains no results.Thus, we returned N pieces of mock data. We will monitor and adjust the size of N based on the infrastructure costs incurred by Apify.This helps offset the infrastructure costs we incur for each API request, regardless of the data returned. We want to be upfront about this policy so you understand the pricing structure when using our service.Despite adding mock data when no results are found, we're still barely breaking even. Our prices are already very reasonable, but we're committed to maintaining this service to support the growth of your project.Please let us know if you have any other questions!",,,,neutral,2026-06-08 21:15:14.597590,0,0,0,0,0.5,0,0.0,neutral,0.720594048500061,english,Mixed/Urban,happy,0.033755600452423096,0.09972718358039856,0.6275412440299988,0.018013833090662956,0.11003685742616653,0.04603106155991554,,
x,post,-1,"From KaitoEasyAPI, a reminder:Our API pricing is based on the volume of data returned. However, to ensure we can cover our costs on the Apify platform, we have a minimum charge of $X per API call,even if the response contains no results.Thus, we returned N pieces of mock data. We will monitor and adjust the size of N based on the infrastructure costs incurred by Apify.This helps offset the infrastructure costs we incur for each API request, regardless of the data returned. We want to be upfront about this policy so you understand the pricing structure when using our service.Despite adding mock data when no results are found, we're still barely breaking even. Our prices are already very reasonable, but we're committed to maintaining this service to support the growth of your project.Please let us know if you have any other questions!",,,,neutral,2026-06-08 21:15:14.597694,0,0,0,0,0.5,0,0.0,neutral,0.720594048500061,english,Mixed/Urban,happy,0.033755600452423096,0.09972718358039856,0.6275412440299988,0.018013833090662956,0.11003685742616653,0.04603106155991554,,
instagram,post,3914065464443510847,"Setiap pelanggan yang anda menangi, reputasi yang anda bina, dan pengiktirafan yang diterima oleh jenama anda ialah aset yang bernilai.

Persoalannya, adakah anda benar-benar memilikinya atau membiarkannya terdedah kepada risiko?

Membina perniagaan sudah cukup mencabar. Melindungi apa yang menjadikannya bernilai tidak sepatutnya menjadi perkara yang dipandang ringan.

Hubungi Techcom Ventures untuk mengetahui bagaimana kami boleh membantu melindungi aset di sebalik jenama anda.

#TechcomVentures #Perniagaan #Startup #Inovasi #Jenama",https://www.instagram.com/p/DZRjc1jx6A_/,,,positive,2026-06-07 06:16:44+00:00,1,0,0,0,0.9984378993511199,1,1.0,positive,0.9947929978370667,malay,Malay/Bumiputera,love,0.06239417567849159,0.07546977698802948,0.20500153303146362,0.021466605365276337,0.47675690054893494,0.045749481767416,,
instagram,post,3912806510237732728,"Seramai 107 usahawan mikro dan kecil menerima manfaat menerusi Dana Usahawan Madani Selangor (DUMS) 2026 membabitkan peruntukan berjumlah RM2 juta.

EXCO Keusahawanan Mohd @najwanhalimi  berkata DUMS bertujuan membantu usahawan meningkatkan kapasiti operasi, produktiviti dan daya saing perniagaan sekali gus menyumbang kepada pertumbuhan ekonomi negeri.

""Program ini bertujuan membantu usahawan meningkatkan kapasiti operasi, produktiviti serta daya saing perniagaan melalui bantuan peralatan dan aset yang bersesuaian dengan keperluan sebenar perniagaan mereka,"" katanya dalam kenyataan hari ini.

🌐 Lebih berita terkini di mediaselangor.com!

#MediaSelangor #danausahawanmadaniselangor #usahatani #perniagaan",https://www.instagram.com/p/DZNFMpFjk94/,,,positive,2026-06-05 12:35:07+00:00,8,0,0,0,0.9993561804294586,8,8.0,positive,0.9978539347648621,malay,Malay/Bumiputera,no_clear_emotion,0.046054914593696594,0.03933979198336601,0.2818020284175873,0.035207465291023254,0.2511335015296936,0.040244173258543015,,
instagram,post,3910505496852336167,"Pemilikan bumiputera seharusnya tidak terhenti pada perniagaan kecil semata-mata, tetapi perlu bergerak kepada penguasaan rantaian nilai yang lebih besar, kata Timbalan Perdana Menteri Datuk Seri Dr Ahmad Zahid Hamidi.

Ahmad Zahid yang juga Menteri Kemajuan Desa dan Wilayah berkata usahawan bumiputera tidak boleh terus dilihat hanya sebagai vendor kecil, pembekal sampingan atau pemain di hujung rantaian industri, sebaliknya perlu dibawa ke tahap lebih tinggi sebagai pengeluar utama, pemilik teknologi dan penguasa pasaran.

Berita penuh di pautan IG story

#BernamaNews #perniagaan #Bumiputera",https://www.instagram.com/p/DZE6AfYGI4n/,,,negative,2026-06-02 08:23:23+00:00,21,0,0,0,0.005102741718292225,21,21.0,negative,0.9829908609390259,malay,Malay/Bumiputera,no_clear_emotion,0.138373002409935,0.05520983412861824,0.08237162232398987,0.1138649433851242,0.15842925012111664,0.039759352803230286,,
instagram,post,3910424872978635569,"Nak berhenti kerja? Jangan resign kerana emosi.

Sebelum membuat keputusan besar, jawab 5 soalan ini dahulu:

✅ Kenapa anda mahu berhenti kerja?

✅ Adakah anda mempunyai perancangan yang jelas selepas berhenti kerja?

✅ Bagaimana anda akan mengurus hutang dan komitmen sedia ada?

✅ Adakah anda mempunyai simpanan kecemasan sekurang-kurangnya 3 hingga 6 bulan?

✅ Adakah anda bersedia dari segi mental dan emosi untuk menghadapi ketidakpastian pendapatan?

Keberanian itu penting, tetapi persediaan jauh lebih penting.

Berhenti kerja apabila anda mempunyai perancangan yang jelas, kewangan yang stabil dan strategi yang kukuh.

Celik Kewangan, Bijak Urus Duit.

#FinancialPlanning #BijakUrusDuit #CelikKewangan #RinggitTalk #Perniagaan Kerjaya PengurusanKewangan",https://www.instagram.com/p/DZEnrQivlsx/,,,negative,2026-06-02 05:43:15+00:00,0,0,0,0,0.0004918992519378773,0,0.0,negative,0.9983603358268738,malay,Malay/Bumiputera,fear,0.025849927216768265,0.4300433397293091,0.03439885750412941,0.03772665560245514,0.012943071313202381,0.40696948766708374,,
instagram,post,3908884466398791562,"Maukah kamu… aku tunjukkan sebuah perniagaan yang akan membuatmu lepas dari perasaan sedih yang dalam?🤔🤔🤔

💡 Di zaman sekarang, cari uang itu sebenarnya lebih gampang.

Syaratnya satu : punya perniagaan

Yang sering jadi penghambat bukan kurangnya peluang, tapi sikap kita dalam melihat, belajar, dan menjalankannya

🚀 Peluang ada di mana-mana. Tinggal siapa yang mau bergerak.

🏢 PT MEGA GLORYOUNG INTERNASIONAL 
#MindsetSukses #Perniagaan #Bisnis #MGICLUB #SemangatBerkembang",https://www.instagram.com/p/DY_JbZHvgeK/,,,positive,2026-05-31 02:42:44+00:00,1,0,0,0,0.9976514577865601,1,1.0,positive,0.9921715259552002,malay,Malay/Bumiputera,sadness,0.016293920576572418,0.024685008451342583,0.006513634696602821,0.9156485795974731,0.014285051263868809,0.014249640516936779,,
instagram,post,3910370690176837948,"Beliau menegaskan bahawa proses kelulusan permit yang terlalu lama dan berbelit-belit boleh menjadi penghalang kepada pelaburan baharu serta menjejaskan kedudukan Indonesia dalam persaingan ekonomi serantau.

Berita penuh di IG Story

#indonesia #malaysia #perniagaan",https://www.instagram.com/p/DZEbWy4Fuk8/,,,positive,2026-06-02 03:55:34+00:00,8,0,0,0,0.9946119606494903,8,8.0,positive,0.9820398688316345,malay,Malay/Bumiputera,anger,0.7358358502388,0.06440269947052002,0.056184329092502594,0.027920475229620934,0.04079851508140564,0.014884641394019127,,
instagram,post,3904267466579667463,"Dalam dunia perniagaan, tiada istilah “kau ambil customer aku” atau “aku ambil customer kau”. Jika itu memang rezeki kita, insyaAllah akan kembali juga kepada kita. 😊

Belajar untuk berlapang dada kerana adat berniaga memang ada persaingan. Yang penting, bersainglah secara sihat, jaga adab, jaga kualiti servis, dan terus ikhlas mencari rezeki. Rezeki masing-masing sudah diatur, tidak akan pernah tertukar. ✨

#Perniagaan
#RezekiAllah
#BersaingSihat
#UsahaDanDoa
#MotivasiPerniagaan
#PeniagaOnline
#PeniagaKecil
#SupportLocal
#JagaAdab",https://www.instagram.com/p/DYuvpM9mGoH/,,,positive,2026-05-24 17:49:33+00:00,0,0,0,0,0.9993778705596923,0,0.0,positive,0.9979262351989746,malay,Malay/Bumiputera,love,0.07851847261190414,0.038379307836294174,0.11019864678382874,0.04449264705181122,0.5696856379508972,0.03018156625330448,,
instagram,post,3902659897367419189,"学达秘笈在手，考试高分到手！🔥
恭喜我们的学生Perniagaan考获95%佳绩👏🏻

#来学达变学霸 #tuition #perniagaan #学达教育",https://www.instagram.com/p/DYpCH_dv1k1/,,,neutral,2026-05-22 12:37:38+00:00,78,0,0,0,0.5,78,78.0,neutral,0.7402487993240356,english,Mixed/Urban,happy,0.028560535982251167,0.06245368719100952,0.46443256735801697,0.020869215950369835,0.16522178053855896,0.044542983174324036,,
instagram,post,3902637720056690712,"✨ SPM Ekonomi / Perniagaan 🆓免费试听课来啦！✨
还在担心不会做题？看不懂konsep？写答案总是拿不到分？😵‍💫
别担心，Ziyuan学长带你从基础开始，一步一步学到会！💯

📚 免费试听时间
📌 Perniagaan：5月30日（星期六）
🕗 7:00PM – 8:00PM

📌 Ekonomi：5月31日（星期日）
🕗 7:00PM – 8:00PM

✨ 试听内容包括
✅ 清楚讲解konsep
✅ 教你考试写答案技巧
✅ nota + latihan讲解
✅ 不会可以直接问到明白
✅ 双语教学（华文 & BM）

🔥 从不会 ➜ 会写 ➜ 冲A！
🔥 不只是补习，而是真的帮你提分！

🆓 免费试听｜先体验，满意再报名！

📲 PM / WhatsApp了解更多：013-4558195
❤️ 名额有限，先到先得！

#马来西亚 #ekonomi #perniagaan #online tuition #spm",https://www.instagram.com/p/DYo9FRPBPgY/,,,neutral,2026-05-22 11:55:24+00:00,4,0,0,0,0.5,4,4.0,neutral,0.7321003675460815,english,Mixed/Urban,anger,0.5336393713951111,0.2532399892807007,0.05866652727127075,0.053263239562511444,0.027091046795248985,0.025330878794193268,,
instagram,post,3902590767885523714,"🔥 55% OFFER! PROMO TERHAD 🔥

Upgrade bisnes anda dengan Dinesoft POS System sekarang! 🚀
✔ Lengkap & mudah digunakan
✔ Pantas & efisien
✔ Sesuai untuk F&B & retail

📞 Contact: 012-2277166
⌨️ Whatsapp ⬇️⬇️⬇️
https://dinepos.wasap.my
https://dinepos.wasap.my
https://dinepos.wasap.my

💡 Urus jualan, produk & pelanggan dengan lebih teratur – semua dalam satu sistem!

⏳ Tawaran terhad – jangan lepaskan peluang ini!

📲 Book demo PERCUMA sekarang
📩 Scan & enquiry hari ini!

#possystem #pointofsalesystem #retailpos #offersale #discounts #nasikandar #chineserestaurant #perniagaan #kedairuncit #fypageシ゚",https://www.instagram.com/p/DYoyaBniRsC/,,,negative,2026-05-22 10:18:14+00:00,0,0,0,0,0.004325526952743519,0,0.0,negative,0.9855815768241882,malay,Malay/Bumiputera,love,0.0672926977276802,0.04422711208462715,0.17886874079704285,0.04225277528166771,0.3457125127315521,0.05837434530258179,,
instagram,post,3901078659868243467,"DBKL perkenal inisiatif pembaharuan lesen perniagaan sehingga tiga tahun berkuat kuasa 1 Julai ini - Hannah

#digitalbernamatv #lesen #perniagaan #dbkl",https://www.instagram.com/p/DYjal9STbYL/,,,neutral,2026-05-20 08:14:00+00:00,1,0,0,0,0.5,1,1.0,neutral,0.925869345664978,english,Mixed/Urban,no_clear_emotion,0.01933884061872959,0.013381622731685638,0.06148109957575798,0.016338005661964417,0.08516693115234375,0.038899946957826614,,
instagram,post,3905387818227247612,"Ready ya bosqu
grosiran sandal dan sepatu
Import dn lokal

#Tkbandarbarujakarta
#perniagaan",https://www.instagram.com/p/DYyuYdvkqn8/,,,neutral,2026-05-26 06:55:31+00:00,2,0,1,0,0.5,3,5.0,neutral,0.7423333525657654,english,Mixed/Urban,happy,0.036142174154520035,0.11837361007928848,0.6674927473068237,0.013898786157369614,0.07061635702848434,0.020103346556425095,,
instagram,comment,18128937721540998,🙌,,https://www.instagram.com/p/DYyuYdvkqn8/,DYyuYdvkqn8,positive,2026-05-26 13:19:34+00:00,0,0,0,0,0.8714138269424438,0,,positive,0.5713794231414795,multilingual,Unknown,no_clear_emotion,0.10865334421396255,0.05270048603415489,0.0860832929611206,0.026360023766756058,0.3160346448421478,0.03846166282892227,,0.0
instagram,comment,18121794715641005,Send me this post,,https://www.instagram.com/p/DYyuYdvkqn8/,DYyuYdvkqn8,neutral,2026-05-19 09:31:08+00:00,0,0,0,0,0.5,0,,neutral,0.8223299980163574,english,Mixed/Urban,happy,0.05619962885975838,0.08281798660755157,0.33919647336006165,0.027585536241531372,0.18733857572078705,0.04400637745857239,,0.0
instagram,post,3900208567748277563,"Akhirnya Tumpas!!

Rebah terbaring!

Hari ni mungkin penat.
Mungkin sakit.
Mungkin hampir rebah.

Yang pernah lalui jalan ini… inilah nikmatnya..

Orang boleh cakap apa saja.
Yang tak pernah lalui, memang mudah untuk menilai.

Tapi aku percaya…
nak berjaya bukan sebab kuat seorang diri.
Nak berjaya kena ada team yang sanggup susah senang bersama.

Jangan kalah awal.
Byk lagi kisah lain yg perlu kita karang..

…………..

Doakan aku kembali sihat geng!

…………..

#usahawan #tamanmesraindah #meniagakeranaallahswt #kupangbaling #tepijalan #usahawanmuda #balingkedah #bakti #rezekibarokah #produkmuslim #niaga #susahsenangbersama #jalanan #jalananadalahsekolah #ilmubermanfaat #ILmuJAlanan #ayamkocak #Perniagaan #MasukHospital #penat #rajin #rezekihalal #rezekiberkat #rezekiAllah #semuadariAllah",https://www.instagram.com/p/DYgUwc2kjU7/,,,negative,2026-05-19 03:25:14+00:00,5,0,0,0,0.00048195719718935326,5,5.0,negative,0.9983934760093689,malay,Malay/Bumiputera,sadness,0.0332150012254715,0.055199090391397476,0.00934706162661314,0.7866231799125671,0.06146463751792908,0.035382408648729324,,
instagram,post,3896786898367116579,"WHERE DO YOU GO FROM HERE?

Come meet our seasoned financial expert and startup model Christina and KaVui. Learn first-hand knowledge about your idea / business, and how to scale and expand your business strategies. Come and Scale Yourself!

Ke mana arah tuju anda dari sini?
Mari sertai kami bersama-sama pakar kewangan berpengalaman dam model syarikat permulaan Christina and KaVui. 
Belajar secara langsung tentang idea dan perniagaan anda, dan bagaimana untuk mengembang dan memperluaskan strategi perniagaan anda. Sertai kami dan tingkatkan potensi diri anda!

#usahawan #empoweringentrepreneurs #entrepreneurship #sandakanstartups
#sandakan #sabah #business #perniagaan #innovasi #agriculture #pertanian #tourism #pelancongan #technology #arts #culture #socialentreprise #perusahaansocial #kesenian #kebudayaan 
@usembassykl @reviewbah",https://www.instagram.com/p/DYUKwm6kXUj/,,,positive,2026-05-14 10:06:59+00:00,7,0,0,0,0.9994071602821349,7,7.0,positive,0.9980238676071167,malay,Malay/Bumiputera,no_clear_emotion,0.043098364025354385,0.0359344407916069,0.2484453320503235,0.035969119518995285,0.28049933910369873,0.04989723116159439,,
instagram,post,3900388515578957787,"Bisnes Ibarat Menanam Pokok🌱

Ia bermula dengan menabur benih — idea, usaha, ilmu dan keberanian untuk bermula.
Kemudian perlu disiram dengan disiplin, dibaja dengan strategi, dijaga dari perosak bernama masalah, cabaran dan manusia negatif.

Bukan esok terus berbuah.
Bukan minggu depan terus rendang.

Ada musim menunggu.
Ada masa akar sedang menguat dalam diam.

Tapi usahawan yang sabar dan konsisten faham…
hasil besar bukan datang dari kerja sehari, tetapi dari penjagaan berterusan bertahun-tahun. 🌳💰

Ramai mahu menikmati buah, tapi tak ramai sanggup berkotor tangan menanam dan menjaga pokoknya.

#Bisnes #Usahawan #GrowthMindset #BusinessJourney #Leadership #EntrepreneurLife #Konsisten #Sabar #StrategiBisnes #Perniagaan #UsahawanMalaysia #MindsetUsahawan",https://www.instagram.com/p/DYg9rCVGM_b/,,,positive,2026-05-19 09:22:46+00:00,1,0,1,0,0.977537590265274,2,4.0,positive,0.9251253008842468,malay,Malay/Bumiputera,anger,0.3445031940937042,0.04798097908496857,0.07432243973016739,0.04260943830013275,0.24070890247821808,0.019143903627991676,,
instagram,post,3896507998961541981,"BANDAR SERI BEGAWAN, 13 MEI – Indeks utama Indeks Sentimen Perniagaan (BSI) iaitu Sub-indeks Keadaan Perniagaan ialah 42.4 pada Februari 2026 berbanding 55.2 pada Januari 2026, menunjukkan jangkaan keadaan perniagaan yang lebih pesimistik.

📸: BDCB

Ikuti lebih lanjut di dalam akhbar Media Permata atau Media Permata digital melalui online dan telefon mudah alih.

mediapermata.com.bn⁠

#MediaPermata #BeritaBrunei #Brunei #Nasional #keadaan #perniagaan #pesimistik",https://www.instagram.com/p/DYTLWFmkiNd/,,,neutral,2026-05-14 00:52:52+00:00,1,0,0,0,0.5,1,1.0,neutral,0.997655987739563,malay,Malay/Bumiputera,no_clear_emotion,0.04666682332754135,0.03016156703233719,0.17731696367263794,0.01953895390033722,0.12357023358345032,0.03324398770928383,,
instagram,post,3894513971693313097,"Bab 3 : Penetapan visi, misi dan objektif perniagaan. 
Sesuai untuk ulang kaji cepat & persediaan SPM 💯
Save dan share dengan kawan supaya sama-sama skor✨
#fyp #fypmalaysia #perniagaan #tingkatan4 #spm2026",https://www.instagram.com/p/DYMF9K_k1xJ/,,,positive,2026-05-11 06:51:05+00:00,1,0,0,0,0.9988981664180755,1,1.0,positive,0.9963272213935852,malay,Malay/Bumiputera,no_clear_emotion,0.04896636679768562,0.04689762741327286,0.21241424977779388,0.029605893418192863,0.23780399560928345,0.04109545052051544,,
instagram,post,3894438973417810823,"JOM KE HARI TERBUKA SATT KOLEJ @ SIMUNJAN! 🎉

Masih mencari hala tuju selepas SPM? Ingin mengetahui lebih lanjut tentang peluang kerjaya dalam bidang Hospitaliti, Pelancongan dan Perniagaan? Inilah peluang anda! ✨

📍 Sertai Hari Terbuka SATT Kolej yang akan berlangsung di Simunjan dan terokai pelbagai program menarik yang ditawarkan untuk masa depan anda.

🗓 Tarikh: 16 – 17 Mei 2026
📌 Tempat: Dewan Serbaguna Kampung Nenas

🎯 Antara aktiviti menarik:
✅ Pendaftaran & maklumat program
✅ Taklimat & sesi perkongsian
✅ Gerai pameran mini
✅ Peluang temuduga & kemasukan
✅ Sesi perundingan bersemuka
✅ Bengkel mini (Live Demo)

💼 Rebut peluang melanjutkan pengajian dalam bidang TVET & Diploma MQA bersama SATT College

📲 Scan QR pada poster untuk maklumat lanjut & pendaftaran.

#SATTCollege #HariTerbukaSATT #TVETMalaysia #SambungBelajar #Hospitaliti #Pelancongan #Perniagaan #Simunjan #Sarawak #PeluangPendidikan",https://www.instagram.com/p/DYL05zaAWuH/,,,positive,2026-05-11 04:22:05+00:00,1,0,0,0,0.9991376340389251,1,1.0,positive,0.9971254467964172,malay,Malay/Bumiputera,surprise,0.023509057238698006,0.059663478285074234,0.041705597192049026,0.03523465245962143,0.1506783813238144,0.35397183895111084,,
instagram,post,3891603395803574331,"PERNIAGAAN TINGKATAN 4
NOTA RINGKAS
Bab 3 : Penetapan visi, misi dan objektif perniagaan. 
Mudah faham & sesuai untuk kaji SPM! 
Jangan lupa save untuk revision ✨
#fyp #fypmalaysia #perniagaan #tingkatan4 #spm2026",https://www.instagram.com/p/DYBwKt9k3A7/,,,positive,2026-05-07 06:28:17+00:00,1,0,0,0,0.8792239591479301,1,1.0,positive,0.5974131971597672,multilingual,Unknown,no_clear_emotion,0.04585367813706398,0.036898937076330185,0.17039059102535248,0.030207987874746323,0.2769264578819275,0.049268629401922226,,
instagram,post,3890944527939858767,"EXCO Kerajaan Tempatan dan Pelancongan, Dato’ @ngsueelim berkata perkara itu memberi impak besar dan memerlukan penelitian mendalam serta perbincangan lanjut sebelum sebarang keputusan dibuat.

“Cadangan itu akan dibawa ke mesyuarat MMKN akan datang untuk diteliti daripada pelbagai sudut, termasuk implikasi kewangan terhadap PBT serta kesan ekonomi secara menyeluruh kepada peniaga,” katanya kepada Media Selangor hari ini.

📰 Lebih berita di mediaselangor.com!

#MediaSelangor #sewapremis #perniagaan",https://www.instagram.com/p/DX_aW7cmvFP/,,,positive,2026-05-06 08:40:11+00:00,3,0,0,0,0.9952831029891966,3,3.0,positive,0.9842770099639893,malay,Malay/Bumiputera,no_clear_emotion,0.041401296854019165,0.018859783187508583,0.08491025865077972,0.02973533794283867,0.14523418247699738,0.047977130860090256,,
instagram,post,3890893249268480875,"EXCO Kerajaan Tempatan dan Pelancongan, Dato’ @ngsueelim berkata perkara itu memberi impak besar dan memerlukan penelitian mendalam serta perbincangan lanjut sebelum sebarang keputusan dibuat.

“Cadangan itu akan dibawa ke mesyuarat MMKN akan datang untuk diteliti daripada pelbagai sudut, termasuk implikasi kewangan terhadap PBT serta kesan ekonomi secara menyeluruh kepada peniaga,” katanya kepada Media Selangor hari ini.

🌐 Lebih berita terkini di mediaselangor.com!

#MediaSelangor #sewapremis #perniagaan",https://www.instagram.com/p/DX_OsudnPtr/,,,positive,2026-05-06 06:57:22+00:00,4,0,1,0,0.9934040904045105,5,7.0,positive,0.9780136346817017,malay,Malay/Bumiputera,no_clear_emotion,0.041317280381917953,0.019159892573952675,0.08613566309213638,0.029721898958086967,0.14418967068195343,0.049024831503629684,,
instagram,comment,18105066464487801,"syok ooo nak dkat PRU , Umum memanjang Umum, smua positive",,https://www.instagram.com/p/DX_OsudnPtr/,DX_OsudnPtr,neutral,2026-05-05 09:58:47+00:00,0,0,0,0,0.5,0,,neutral,0.57356858253479,english,Mixed/Urban,happy,0.012147546745836735,0.02019953913986683,0.9104180932044983,0.006018976680934429,0.021632276475429535,0.011793157085776329,,0.0
instagram,post,3890228006523447119,"Perdana Menteri Datuk Seri @anwaribrahim_my berkata langkah itu melibatkan premis milik agensi kerajaan seperti Majlis Amanah Rakyat (MARA) dan Perbadanan Pembangunan Bandar (UDA) dengan pengurangan kadar sewa akan dilaksanakan mulai bulan ini.

""Untuk membantu peniaga kecil, langkah mengurangkan kadar sewa premis akan dilaksanakan. Premis milik agensi kerajaan seperti MARA dan UDA akan menurunkan kadar sewa mulai bulan ini,"" katanya dalam sidang media khas di Pejabat Perdana Menteri hari ini.

🌐 Lebih berita terkini di mediaselangor.com!

#MediaSelangor #sewapremis #perniagaan",https://www.instagram.com/p/DX83cK4GydP/,,,positive,2026-05-05 08:55:39+00:00,43,0,3,0,0.9990763545036315,46,52.0,positive,0.996921181678772,malay,Malay/Bumiputera,no_clear_emotion,0.1092955693602562,0.03042236529290676,0.06197582930326462,0.04759548231959343,0.12034186720848083,0.04306905344128609,,
instagram,post,3889561733715571092,"3 hari lagi sebelum kelas bermula.. Cepat daftar!! Jumpa dalam kelas nanti ya... 
#ilmu #ilmustudent #perniagaan",https://www.instagram.com/p/DX6f8n-EbGU/,,,positive,2026-05-04 10:51:54+00:00,4,0,0,0,0.8269180893898009,4,4.0,positive,0.4230602979660034,multilingual,Unknown,no_clear_emotion,0.02022641897201538,0.038061659783124924,0.06910129636526108,0.013735540211200714,0.24220149219036102,0.08221082389354706,,
instagram,comment,18350842156300746,Semoga dipermudah urusan peniaga2 semua🤲 Sibuk kerja 9–6 tapi still nak skill Mandarin? Kami faham. Sistem fleksibel khas untuk working adults ✨,,https://www.instagram.com/p/DX6f8n-EbGU/,DX6f8n-EbGU,positive,2026-05-06 07:09:31+00:00,0,0,0,0,0.9994083583354949,0,,positive,0.9980278611183167,malay,Malay/Bumiputera,happy,0.01911000721156597,0.08963131159543991,0.5100305080413818,0.01938197948038578,0.19073811173439026,0.10841093957424164,,0.0
instagram,post,3886676951460592015,"Introducing our product ✨

Small Scrunchies🦕 
RM3.50 Only! 

🤍Setiap pembelian anda akan disalurkan kepada Kesatuan Sekolah Alternatif yang terkesan akibat tanah runtuh & krisis air

📲Ayuh membeli sambil menyumbang ! 🙌🏻

Imbas kod QR atau tekan pautan di bawah untuk dapatkannya sekarang!✨

https://chat.whatsapp.com/FCd1ruQhUx4JCOsdvb0L7M

Pertanyaan:
Rowena :  010‑274 0018
Nabihah :  011‑3644 9101

#CraftCom #APK #Kraftangan #Perniagaan #Pendidikan",https://www.instagram.com/p/DXwQBhIgbmP/,,,neutral,2026-04-30 11:20:19+00:00,22,0,0,0,0.5,22,22.0,neutral,0.986718475818634,malay,Malay/Bumiputera,no_clear_emotion,0.16948562860488892,0.05600522831082344,0.048815298825502396,0.13966813683509827,0.19205164909362793,0.05070006847381592,,
instagram,post,3886592163396731421,"Notis Tender

Dapatkan maklumat tender terkini dari agensi-agensi kerajaan dan GLC di seluruh Malaysia. Terdapat ratusan tender yang dikemaskini setiap hari.

Daftarlah di www.tender-nex.com sekarang.

Jangan lepaskan peluang untuk membekal perkhidmatan dan produk anda dengan menyertai tender dan sebutharga agensi kerajaan dan GLC.

Email : admin@tender-nex.com
FB : Tender Nex
IG : tender_nexv

#tenderkerajaan #kedah #penang #pendawaianelektrik #pembaikan #perniagaan",https://www.instagram.com/p/DXv8vsGFEId/,,,neutral,2026-04-30 08:31:52+00:00,0,0,0,0,0.5,0,0.0,neutral,0.518140435218811,malay,Malay/Bumiputera,no_clear_emotion,0.013814716599881649,0.010810581035912037,0.020040757954120636,0.011899505741894245,0.06862925738096237,0.0483618825674057,,
instagram,post,3889427524778967003,"LATIHAN PERNIAGAAN TINGKATAN 4
Bab 2: Trend semasa dalam perniagaan 
Sesuai untuk ulang kaji cepat & persediaan SPM💯
Faham konsep trend menarik, menurun & mendatar dengan mudah! 
Save & share dengan kawan supaya sama-sama skor✨
#fyp #perniagaan #tingkatan4 #spm2026 #fypmalaysia",https://www.instagram.com/p/DX6BboKE7_b/,,,positive,2026-05-04 06:25:13+00:00,1,0,0,0,0.9993888139724731,1,1.0,positive,0.9979627132415771,malay,Malay/Bumiputera,love,0.06416033953428268,0.03148338198661804,0.14377328753471375,0.03628237918019295,0.3407411575317383,0.043994560837745667,,
instagram,post,3885195798149978704,"你以为4P只是要背？
其实它是SPM最常考的“拿分结构”。

很多学生的问题不是不会，
而是👇

❌ 只写定义
❌ 不会解释作用
❌ 没有例子支持

结果就是：看起来懂，其实拿不到分。

1️⃣ 产品:
向消费者提供的商品或服务

2️⃣ 地点：
产品如何送到消费者手中

3️⃣ 价格：
产品的定价方式

4️⃣ 推广:
用来吸引消费者购买的沟通方式

#Jiann老师 #spm #Perniagaan #马来西亚 #PerniagaanSPM",https://www.instagram.com/p/DXq_P5nkdpQ/,,,neutral,2026-04-28 10:17:32+00:00,-1,0,0,0,0.5,-1,-1.0,neutral,0.7992372512817383,english,Mixed/Urban,surprise,0.032296761870384216,0.0858532041311264,0.032390695065259933,0.06270024925470352,0.16110850870609283,0.4415036737918854,,
instagram,post,3885190610274166177,"Krisis Bekalan Global: Kerajaan beri jaminan untuk meminimumkan kesan perubahan kos elektrik kepada rakyat dan perniagaan - Akmal Nasrullah 

#digitalbernamatv #elektrik #perniagaan  #krisis #global",https://www.instagram.com/p/DXq-EaCEyWh/,,,positive,2026-04-28 10:07:16+00:00,1,0,0,0,0.9991274952888488,1,1.0,positive,0.9970916509628296,malay,Malay/Bumiputera,no_clear_emotion,0.1546601951122284,0.03745407238602638,0.11693807691335678,0.05179069563746452,0.2562153935432434,0.03669477626681328,,
instagram,post,3884953139703016909,"Syukur kepada Tuhan, selesai urusan renew lesen perniagaan Avasimall.com di DBKK🙏☺️
#renew #licensed #bussiness #lesen #perniagaan",https://www.instagram.com/p/DXqIEwVCW3N/,,,positive,2026-04-28 02:15:26+00:00,2,0,0,0,0.9993652999401093,2,2.0,positive,0.9978843331336975,malay,Malay/Bumiputera,love,0.04722258821129799,0.043126799166202545,0.2587531805038452,0.04452819377183914,0.3014279901981354,0.04556231573224068,,
instagram,post,3884915407568625433,"Berurusan dulu sini DBKK😊
#renew #licensed #bussiness #lesen #perniagaan",https://www.instagram.com/p/DXp_frikd8Z/,,,neutral,2026-04-28 01:00:28+00:00,0,0,0,0,0.5,0,0.0,neutral,0.996614396572113,malay,Malay/Bumiputera,love,0.03562207892537117,0.0192769356071949,0.06096804514527321,0.02396227791905403,0.5651756525039673,0.03752433881163597,,
